burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.indicators24	0.0236	0.1517	0	0	0	560.5578	0	0	
demographic.indicators25	0.028	0.165	0	0	0	524.1441	0	0	
demographic.indicators26	0.0184	0.1344	0	0	0	616.3938	0	0	
demographic.indicators27	3.5987E-3	0.0599	0	0	0	1931.2057	0	0	
demographic.indicators28	4.6947E-3	0.0684	0	0	0	1905.4094	0	0	
demographic.indicators29	3.5147E-3	0.0592	0	0	0	1162.8589	0	0	
demographic.indicators30	4.6213E-3	0.0678	0	0	0	1398.5731	0	0	
demographic.indicators31	3.8207E-3	0.0617	0	0	0	3212.1913	0	0	
demographic.indicators32	6.0587E-3	0.0776	0	0	0	795.6351	0	0	
demographic.indicators33	1.6793E-3	0.0409	0	0	0	40430.4112	0	0	
demographic.indicators34	2.488E-3	0.0498	0	0	0	7719.275	0	0	
demographic.indicators35	4.4287E-3	0.0664	0	0	0	1563.9862	0	0	
demographic.indicators36	2.0093E-3	0.0448	0	0	0	25406.111	0	0	
demographic.indicators37	1.7893E-3	0.0423	0	0	0	64505.5375	0	0	
demographic.indicators38	2.3167E-3	0.0481	0	0	0	7450.0118	0	0	
demographic.indicators39	1.7333E-3	0.0416	0	0	0	31128.534	0	0	
demographic.indicators40	5.1127E-3	0.0713	0	0	0	2930.0321	0	0	
demographic.indicators41	2.87E-3	0.0535	0	0	0	6268.8894	0	0	
demographic.indicators42	9.0467E-3	0.0947	0	0	0	947.015	0	0	
demographic.indicators43	3.7953E-3	0.0615	0	0	0	6358.6556	0	0	
demographic.indicators44	2.5693E-3	0.0506	0	0	0	9699.9653	0	0	
demographic.indicators45	3.7473E-3	0.0611	0	0	0	7069.8014	0	0	
demographic.indicators46	2.8233E-3	0.0531	0	0	0	7500.3292	0	0	
demographic.indicators47	5.7467E-3	0.0756	0	0	0	3766.539	0	0	
demographic.indicators48	5.2253E-3	0.0721	0	0	0	3675.1272	0	0	
demographic.indicators49	5.48E-3	0.0738	0	0	0	1875.2009	0	0	
demographic.indicators50	4.7047E-3	0.0684	0	0	0	3805.4133	0	0	
demographic.indicators51	9.74E-3	0.0982	0	0	0	848.1329	0	0	
demographic.indicators52	6.5727E-3	0.0808	0	0	0	1777.1248	0	0	
demographic.indicators53	7.4067E-3	0.0857	0	0	0	2798.092	0	0	
demographic.indicators54	6.0793E-3	0.0777	0	0	0	2032.0752	0	0	
