burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize182	90.718	152.0876	43.4669	3.7779E-3	324.527	1413.4995	0.0105	43.4697	
demographic.popSize183	88.1555	144.1345	42.7777	2.4494E-3	319.5481	1477.8325	2.4494E-3	42.7777	
demographic.popSize184	89.5923	149.0731	42.9009	4.8767E-4	325.6422	1495.6944	4.8767E-4	42.9009	
demographic.popSize185	88.1884	144.8872	42.9677	1.9949E-3	315.9461	1512.7138	7.8447E-3	42.9686	
demographic.popSize186	88.8319	149.4104	42.7241	6.0689E-4	321.919	1451.1714	2.6376E-3	42.7241	
demographic.popSize187	90.2125	150.1717	43.143	1.3473E-3	325.1182	1420.4838	1.3473E-3	43.143	
demographic.popSize188	88.371	143.0907	43.3694	1.4553E-3	319.6059	1456.4024	9.7223E-3	43.3743	
demographic.popSize189	88.6487	145.6739	42.7796	1.1561E-3	316.1788	1448.64	5.6675E-3	42.7822	
demographic.popSize190	87.4228	143.6029	42.7454	9.3881E-4	315.5729	1530.5588	6.4794E-3	42.7497	
demographic.popSize191	89.5827	155.1722	43.4585	9.851E-4	319.1934	1568.1616	3.6852E-4	43.4585	
demographic.popSize192	88.2128	147.3004	43.2727	4.564E-5	313.9835	1514.1548	4.564E-5	43.2727	
demographic.popSize193	89.7765	152.3487	43.2631	1.9489E-4	322.3884	1504.8456	1.9489E-4	43.2631	
demographic.popSize194	89.505	150.5562	43.6222	1.0946E-3	319.0314	1445.8496	1.2631E-4	43.6222	
demographic.popSize195	89.5045	148.2405	44.0487	3.9773E-3	324.3281	1442.8093	2.8262E-4	44.0487	
demographic.popSize196	89.2843	149.5631	43.07	7.7829E-3	322.7169	1478.7017	2.5933E-3	43.07	
demographic.popSize197	87.9265	145.5954	42.7821	6.8658E-4	315.3203	1557.02	6.8658E-4	42.7821	
demographic.popSize198	87.9484	145.182	42.6645	5.7569E-3	314.1336	1438.3937	5.7569E-3	42.6645	
demographic.popSize199	88.7703	146.0781	42.1828	2.0964E-3	322.0481	1406.63	0.0108	42.1871	
demographic.popSize200	86.2398	144.0263	41.0542	4.5358E-3	311.1312	1435.8379	8.7598E-3	41.0578	
demographic.indicators1	4.0427E-3	0.0635	0	0	0	12693.3726	0	0	
demographic.indicators2	0.0519	0.2218	0	0	1	449.921	0	0	
demographic.indicators3	0.0337	0.1804	0	0	0	561.0023	0	0	
demographic.indicators4	0.0269	0.1617	0	0	0	601.3245	0	0	
demographic.indicators5	0.0553	0.2286	0	0	1	449.8346	0	0	
demographic.indicators6	0.0391	0.1939	0	0	0	552.3087	0	0	
demographic.indicators7	0.0353	0.1844	0	0	0	490.603	0	0	
demographic.indicators8	0.0143	0.1188	0	0	0	722.6831	0	0	
demographic.indicators9	0.0262	0.1599	0	0	0	586.7922	0	0	
demographic.indicators10	0.0635	0.2439	0	0	1	506.2515	0	0	
demographic.indicators11	0.0578	0.2334	0	0	1	508.7696	0	0	
demographic.indicators12	0.0302	0.1712	0	0	0	687.2718	0	0	
demographic.indicators13	0.1632	0.3696	0	0	1	428.469	0	0	
demographic.indicators14	0.0324	0.1771	0	0	0	683.6754	0	0	
demographic.indicators15	0.0323	0.1768	0	0	0	599.1764	0	0	
demographic.indicators16	0.0208	0.1426	0	0	0	726.799	0	0	
demographic.indicators17	0.0243	0.1541	0	0	0	801.878	0	0	
demographic.indicators18	0.0321	0.1764	0	0	0	626.5471	0	0	
demographic.indicators19	0.0796	0.2707	0	0	1	451.0816	0	0	
demographic.indicators20	0.056	0.2299	0	0	1	504.5896	0	0	
demographic.indicators21	0.0101	0.1002	0	0	0	1086.7164	0	0	
demographic.indicators22	0.0397	0.1952	0	0	0	498.5704	0	0	
demographic.indicators23	8.5647E-3	0.0921	0	0	0	1680.1189	0	0	
demographic.indicators24	0.0159	0.1251	0	0	0	844.8467	0	0	
demographic.indicators25	0.0181	0.1333	0	0	0	709.8174	0	0	
demographic.indicators26	0.0153	0.1229	0	0	0	632.756	0	0	
demographic.indicators27	0.0203	0.1411	0	0	0	733.2127	0	0	
demographic.indicators28	0.0182	0.1336	0	0	0	818.5165	0	0	
demographic.indicators29	0.0135	0.1155	0	0	0	845.1958	0	0	
demographic.indicators30	0.0267	0.1613	0	0	0	669.9373	0	0	
demographic.indicators31	0.0142	0.1182	0	0	0	1056.7059	0	0	
demographic.indicators32	0.0148	0.1206	0	0	0	952.8673	0	0	
demographic.indicators33	0.0127	0.1121	0	0	0	944.1065	0	0	
demographic.indicators34	0.0211	0.1436	0	0	0	1067.1258	0	0	
demographic.indicators35	0.0158	0.1248	0	0	0	988.2599	0	0	
demographic.indicators36	6.7147E-3	0.0817	0	0	0	2372.5345	0	0	
demographic.indicators37	6.842E-3	0.0824	0	0	0	3600.8396	0	0	
demographic.indicators38	8.186E-3	0.0901	0	0	0	2294.8972	0	0	
demographic.indicators39	0.0115	0.1067	0	0	0	1391.9497	0	0	
demographic.indicators40	0.0111	0.1048	0	0	0	1348.0769	0	0	
demographic.indicators41	0.0114	0.1064	0	0	0	1655.134	0	0	
demographic.indicators42	0.0107	0.1031	0	0	0	1467.799	0	0	
demographic.indicators43	6.484E-3	0.0803	0	0	0	2442.8954	0	0	
demographic.indicators44	9.878E-3	0.0989	0	0	0	2150.934	0	0	
demographic.indicators45	0.0106	0.1023	0	0	0	1528.2162	0	0	
