burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.indicators36	4.156E-3	0.0643	0	0	0	1023.2027	0	0	
demographic.indicators37	0.0205	0.1416	0	0	0	382.577	0	0	
demographic.indicators38	0.0227	0.1488	0	0	0	302.6516	0	0	
demographic.indicators39	0.0223	0.1476	0	0	0	348.5469	0	0	
demographic.indicators40	0.0594	0.2365	0	0	1	243.058	0	0	
demographic.indicators41	0.0424	0.2014	0	0	0	313.7661	0	0	
demographic.indicators42	0.0139	0.1172	0	0	0	462.4287	0	0	
demographic.indicators43	0.0281	0.1652	0	0	0	279.6394	0	0	
demographic.indicators44	0.0228	0.1492	0	0	0	366.5851	0	0	
demographic.indicators45	0.0127	0.1119	0	0	0	709.6377	0	0	
demographic.indicators46	0.0359	0.1861	0	0	0	306.4509	0	0	
demographic.indicators47	0.022	0.1466	0	0	0	330.3103	0	0	
demographic.indicators48	0.0193	0.1375	0	0	0	357.5717	0	0	
demographic.indicators49	0.0349	0.1835	0	0	0	280.923	0	0	
demographic.indicators50	0.0385	0.1924	0	0	0	303.1564	0	0	
demographic.indicators51	0.0481	0.2139	0	0	0	277.8148	0	0	
demographic.indicators52	0.0325	0.1774	0	0	0	281.5564	0	0	
demographic.indicators53	0.0331	0.1789	0	0	0	363.082	0	0	
demographic.indicators54	0.0419	0.2004	0	0	0	287.5028	0	0	
demographic.indicators55	7.984E-3	0.089	0	0	0	954.1212	0	0	
demographic.indicators56	0.0268	0.1616	0	0	0	411.8361	0	0	
demographic.indicators57	0.0418	0.2002	0	0	0	302.0226	0	0	
demographic.indicators58	0.0286	0.1665	0	0	0	353.9625	0	0	
demographic.indicators59	7.9467E-3	0.0888	0	0	0	1119.6865	0	0	
demographic.indicators60	0.0397	0.1952	0	0	0	300.7153	0	0	
demographic.indicators61	0.0345	0.1824	0	0	0	319.5536	0	0	
demographic.indicators62	0.0351	0.184	0	0	0	336.5475	0	0	
demographic.indicators63	0.024	0.1531	0	0	0	363.0095	0	0	
demographic.indicators64	0.0328	0.178	0	0	0	310.2782	0	0	
demographic.indicators65	0.0129	0.1128	0	0	0	495.0477	0	0	
demographic.indicators66	4.4933E-3	0.0669	0	0	0	614.3844	0	0	
demographic.indicators67	0.0198	0.1394	0	0	0	321.0748	0	0	
demographic.indicators68	0.0178	0.1322	0	0	0	289.1795	0	0	
demographic.indicators69	0.0247	0.1553	0	0	0	292.5622	0	0	
demographic.indicators70	0.018	0.1328	0	0	0	356.1413	0	0	
demographic.indicators71	8.484E-3	0.0917	0	0	0	516.9698	0	0	
demographic.indicators72	3.3507E-3	0.0578	0	0	0	3613.0967	0	0	
demographic.indicators73	8.932E-3	0.0941	0	0	0	484.007	0	0	
demographic.indicators74	0.0361	0.1866	0	0	0	237.2892	0	0	
demographic.indicators75	0.0205	0.1415	0	0	0	320.7262	0	0	
demographic.indicators76	0.0139	0.1171	0	0	0	384.4237	0	0	
demographic.indicators77	0.0146	0.1201	0	0	0	376.7132	0	0	
demographic.indicators78	9.068E-3	0.0948	0	0	0	502.2582	0	0	
demographic.indicators79	7.9293E-3	0.0887	0	0	0	483.9044	0	0	
demographic.indicators80	9.4347E-3	0.0967	0	0	0	548.1017	0	0	
