burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.indicators2	0.081	0.2728	0	0	1	208.9565	0	0	
demographic.indicators3	0.0348	0.1832	0	0	0	290.0587	0	0	
demographic.indicators4	0.0328	0.178	0	0	0	283.6335	0	0	
demographic.indicators5	0.0434	0.2037	0	0	0	239.6366	0	0	
demographic.indicators6	0.0484	0.2145	0	0	0	263.7926	0	0	
demographic.indicators7	0.0205	0.1418	0	0	0	374.0741	0	0	
demographic.indicators8	0.0101	0.1002	0	0	0	359.8024	0	0	
demographic.indicators9	0.0359	0.186	0	0	0	286.7963	0	0	
demographic.indicators10	0.0811	0.2729	0	0	1	247.62	0	0	
demographic.indicators11	0.1011	0.3014	0	0	1	241.4612	0	0	
demographic.indicators12	0.0458	0.209	0	0	0	309.3665	0	0	
demographic.indicators13	0.0447	0.2066	0	0	0	302.8797	0	0	
demographic.indicators14	0.0305	0.1719	0	0	0	353.2452	0	0	
demographic.indicators15	0.0395	0.1948	0	0	0	291.8669	0	0	
demographic.indicators16	0.0257	0.1581	0	0	0	298.6514	0	0	
demographic.indicators17	0.0228	0.1494	0	0	0	439.7307	0	0	
demographic.indicators18	0.0382	0.1917	0	0	0	309.0369	0	0	
demographic.indicators19	0.087	0.2818	0	0	1	220.5115	0	0	
demographic.indicators20	0.0633	0.2434	0	0	1	230.9372	0	0	
demographic.indicators21	8.308E-3	0.0908	0	0	0	755.5926	0	0	
demographic.indicators22	0.0389	0.1933	0	0	0	230.9573	0	0	
demographic.indicators23	6.472E-3	0.0802	0	0	0	1227.5437	0	0	
demographic.indicators24	0.0231	0.1501	0	0	0	381.291	0	0	
demographic.indicators25	0.0177	0.1319	0	0	0	408.5901	0	0	
demographic.indicators26	6.164E-3	0.0783	0	0	0	659.6675	0	0	
demographic.indicators27	0.021	0.1433	0	0	0	354.6472	0	0	
demographic.indicators28	0.0133	0.1148	0	0	0	658.9112	0	0	
demographic.indicators29	6.8573E-3	0.0825	0	0	0	1461.5236	0	0	
demographic.indicators30	0.0249	0.1558	0	0	0	339.5394	0	0	
demographic.indicators31	0.0102	0.1003	0	0	0	511.5962	0	0	
demographic.indicators32	0.02	0.1398	0	0	0	445.4252	0	0	
demographic.indicators33	0.0112	0.1053	0	0	0	469.9002	0	0	
demographic.indicators34	0.0229	0.1497	0	0	0	547.1225	0	0	
demographic.indicators35	0.0129	0.1127	0	0	0	462.8846	0	0	
demographic.indicators36	6.3867E-3	0.0797	0	0	0	1141.4178	0	0	
