burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.indicators20	0.1249	0.3306	0	0	1	404.4997	0	0	
demographic.indicators21	0.0484	0.2146	0	0	0	445.6621	0	0	
demographic.indicators22	0.0405	0.1972	0	0	0	429.5049	0	0	
demographic.indicators23	0.0233	0.1509	0	0	0	628.3881	0	0	
demographic.indicators24	0.0185	0.1347	0	0	0	630.022	0	0	
demographic.indicators25	5.596E-3	0.0746	0	0	0	2276.3043	0	0	
demographic.indicators26	0.0134	0.115	0	0	0	1061.1312	0	0	
demographic.indicators27	0.0142	0.1185	0	0	0	863	0	0	
demographic.indicators28	0.0198	0.1394	0	0	0	670.49	0	0	
demographic.indicators29	0.0108	0.1036	0	0	0	1018.6828	0	0	
demographic.indicators30	0.0145	0.1193	0	0	0	653.965	0	0	
demographic.indicators31	0.0148	0.1208	0	0	0	926.4313	0	0	
demographic.indicators32	0.0128	0.1124	0	0	0	985.5935	0	0	
demographic.indicators33	0.0158	0.1246	0	0	0	960.4829	0	0	
demographic.indicators34	0.012	0.109	0	0	0	1169.3134	0	0	
demographic.indicators35	0.0134	0.1152	0	0	0	955.7051	0	0	
demographic.indicators36	0.013	0.1135	0	0	0	1204.913	0	0	
demographic.indicators37	0.0139	0.1171	0	0	0	857.1628	0	0	
demographic.indicators38	0.0169	0.1289	0	0	0	937.6903	0	0	
demographic.indicators39	0.0146	0.1201	0	0	0	787.2237	0	0	
demographic.indicators40	0.0145	0.1193	0	0	0	990.8023	0	0	
demographic.indicators41	0.0127	0.1122	0	0	0	980.8476	0	0	
demographic.indicators42	0.0143	0.1187	0	0	0	975.7792	0	0	
demographic.indicators43	0.0171	0.1295	0	0	0	1117.065	0	0	
demographic.indicators44	8.7047E-3	0.0929	0	0	0	961.4867	0	0	
demographic.indicators45	0.0159	0.1251	0	0	0	1002.4256	0	0	
demographic.indicators46	0.0139	0.1169	0	0	0	912.9887	0	0	
demographic.indicators47	0.0202	0.1407	0	0	0	1044.8957	0	0	
demographic.indicators48	0.0106	0.1023	0	0	0	1508.5665	0	0	
demographic.indicators49	0.0149	0.1211	0	0	0	905.0894	0	0	
demographic.indicators50	0.0112	0.1051	0	0	0	1172.4223	0	0	
demographic.indicators51	0.0116	0.1071	0	0	0	1273.0411	0	0	
demographic.indicators52	0.022	0.1468	0	0	0	939.2247	0	0	
demographic.indicators53	0.0161	0.1257	0	0	0	816.1025	0	0	
demographic.indicators54	0.023	0.1498	0	0	0	1051.7428	0	0	
demographic.indicators55	0.0196	0.1387	0	0	0	639.2752	0	0	
demographic.indicators56	0.0214	0.1448	0	0	0	654.1983	0	0	
demographic.indicators57	0.0117	0.1077	0	0	0	1200.0905	0	0	
demographic.indicators58	0.0151	0.1221	0	0	0	926.1815	0	0	
demographic.indicators59	0.0117	0.1078	0	0	0	902.593	0	0	
demographic.indicators60	0.014	0.1176	0	0	0	1090.1014	0	0	
demographic.indicators61	0.0192	0.1373	0	0	0	703.2668	0	0	
demographic.indicators62	0.0147	0.1205	0	0	0	968.9436	0	0	
demographic.indicators63	0.0164	0.1271	0	0	0	931.8951	0	0	
demographic.indicators64	0.0171	0.1297	0	0	0	936.9377	0	0	
