burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.indicators12	0.0174	0.1308	0	0	0	521.4395	0	0	
demographic.indicators13	0.0335	0.1799	0	0	0	314.8805	0	0	
demographic.indicators14	0.0652	0.2468	0	0	1	283.3509	0	0	
demographic.indicators15	0.0438	0.2046	0	0	0	298.8247	0	0	
demographic.indicators16	0.0757	0.2645	0	0	1	265.74	0	0	
demographic.indicators17	0.0918	0.2888	0	0	1	247.9069	0	0	
demographic.indicators18	0.0736	0.2611	0	0	1	228.1979	0	0	
demographic.indicators19	0.0408	0.1979	0	0	0	264.1014	0	0	
demographic.indicators20	0.0261	0.1594	0	0	0	396.6463	0	0	
demographic.indicators21	0.0105	0.1017	0	0	0	705.018	0	0	
demographic.indicators22	0.0402	0.1964	0	0	0	280.3453	0	0	
demographic.indicators23	0.0176	0.1315	0	0	0	498.1122	0	0	
demographic.indicators24	0.0265	0.1606	0	0	0	259.3771	0	0	
demographic.indicators25	0.0387	0.1929	0	0	0	313.0723	0	0	
demographic.indicators26	0.0154	0.1232	0	0	0	299.9648	0	0	
demographic.indicators27	5.8347E-3	0.0762	0	0	0	1188.9275	0	0	
demographic.indicators28	0.0144	0.1189	0	0	0	327.8579	0	0	
demographic.indicators29	8.3587E-3	0.091	0	0	0	789.0625	0	0	
demographic.indicators30	6.2533E-3	0.0788	0	0	0	1047.7238	0	0	
demographic.indicators31	6.5867E-3	0.0809	0	0	0	718.5573	0	0	
demographic.indicators32	7.2267E-3	0.0847	0	0	0	741.1084	0	0	
demographic.indicators33	5.416E-3	0.0734	0	0	0	1249.3387	0	0	
demographic.indicators34	0.0167	0.1281	0	0	0	389.6552	0	0	
demographic.indicators35	0.015	0.1214	0	0	0	521.8989	0	0	
demographic.indicators36	0.0172	0.13	0	0	0	417.5327	0	0	
demographic.indicators37	0.0123	0.1103	0	0	0	920.3401	0	0	
demographic.indicators38	8.36E-3	0.0911	0	0	0	474.4752	0	0	
demographic.indicators39	0.0122	0.1097	0	0	0	613.6262	0	0	
demographic.indicators40	0.013	0.1131	0	0	0	544.3762	0	0	
demographic.indicators41	0.0106	0.1026	0	0	0	537.5024	0	0	
demographic.indicators42	4.8E-3	0.0691	0	0	0	1619.4244	0	0	
demographic.indicators43	0.0141	0.1178	0	0	0	375.8376	0	0	
demographic.indicators44	0.0203	0.1411	0	0	0	317.1794	0	0	
demographic.indicators45	5.396E-3	0.0733	0	0	0	2085.4241	0	0	
demographic.indicators46	0.0111	0.105	0	0	0	644.2991	0	0	
demographic.indicators47	0.0137	0.1161	0	0	0	601.968	0	0	
demographic.indicators48	0.0115	0.1065	0	0	0	669.8676	0	0	
demographic.indicators49	9.0493E-3	0.0947	0	0	0	783.992	0	0	
demographic.indicators50	4.904E-3	0.0699	0	0	0	660.4034	0	0	
demographic.indicators51	8.572E-3	0.0922	0	0	0	601.7536	0	0	
demographic.indicators52	5.7027E-3	0.0753	0	0	0	1302.84	0	0	
demographic.indicators53	0.0187	0.1353	0	0	0	510.8605	0	0	
demographic.indicators54	0.0108	0.1032	0	0	0	895.2625	0	0	
demographic.indicators55	8.1213E-3	0.0898	0	0	0	811.5563	0	0	
demographic.indicators56	6.392E-3	0.0797	0	0	0	1020.5417	0	0	
demographic.indicators57	8.3827E-3	0.0912	0	0	0	1096.5737	0	0	
demographic.indicators58	0.0175	0.131	0	0	0	452.0784	0	0	
demographic.indicators59	0.0177	0.1319	0	0	0	541.5007	0	0	
