burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize180	202.4723	345.8182	97.0025	0.0178	723.3415	1353.273	0.062	97.0302	
demographic.popSize181	205.2996	371.5454	95.0217	0.0123	738.3999	1278.522	0.0131	95.0217	
demographic.popSize182	199.7361	330.6851	96.9823	6.6717E-3	714.461	1419.8954	6.6717E-3	96.9823	
demographic.popSize183	201.4728	336.3299	95.9595	0.0158	736.4082	1412.6468	0.0157	95.9595	
demographic.popSize184	200.9158	334.8548	95.3138	5.3803E-4	732.3078	1418.9579	0.0144	95.3138	
demographic.popSize185	205.329	354.7633	97.0685	1.2484E-3	739.3173	1413.954	1.2484E-3	97.0685	
demographic.popSize186	203.7751	343.8513	97.8626	3.3129E-3	727.2827	1291.9476	3.3129E-3	97.8626	
demographic.popSize187	205.0222	377.7403	97.2086	2.9679E-3	730.7542	1495.3698	0.0108	97.2086	
demographic.popSize188	202.4063	341.9632	97.197	1.0838E-3	728.1877	1342.2302	1.0838E-3	97.197	
demographic.popSize189	203.6074	342.4584	98.1649	1.8173E-3	739.6136	1460.4491	1.8173E-3	98.1649	
demographic.popSize190	200.7256	348.4257	95.7917	6.9915E-3	730.7712	1403.8193	3.1074E-3	95.7917	
demographic.popSize191	202.8396	338.4128	98.8055	5.0655E-3	724.4008	1467.1038	9.8551E-4	98.8055	
demographic.popSize192	205.8494	348.196	98.3865	1.7967E-3	739.727	1384.5428	1.7967E-3	98.3865	
demographic.popSize193	201.9055	340.6274	98.3984	1.382E-3	723.5839	1443.0762	0.01	98.3984	
demographic.popSize194	200.3297	329.8609	96.013	1.5867E-3	720.7359	1387.6495	2.7068E-4	96.013	
demographic.popSize195	205.6556	350.8834	97.6636	3.7582E-3	730.5315	1312.4137	3.7582E-3	97.6636	
demographic.popSize196	206.4253	361.3303	97.7953	1.4956E-3	750.0787	1334.0411	0.0104	97.7953	
demographic.popSize197	205.7651	350.1294	97.8527	4.126E-4	746.3266	1456.2354	5.9349E-3	97.8527	
demographic.popSize198	199.062	332.2307	96.3417	5.6812E-3	724.0207	1437.9995	4.2201E-3	96.3417	
demographic.popSize199	204.1406	341.4432	99.1365	0.0107	740.8605	1337.6646	0.0326	99.1419	
demographic.popSize200	202.0296	348.6338	97.1876	1.6465E-3	710.0541	1476.9941	1.6465E-3	97.1876	
demographic.indicators1	4.1247E-3	0.0641	0	0	0	9070.3645	0	0	
demographic.indicators2	0.0346	0.1828	0	0	0	474.8403	0	0	
demographic.indicators3	0.0182	0.1336	0	0	0	802.5259	0	0	
demographic.indicators4	0.0112	0.1052	0	0	0	1092.5413	0	0	
demographic.indicators5	0.0472	0.212	0	0	0	472.8657	0	0	
demographic.indicators6	0.0518	0.2217	0	0	1	468.1988	0	0	
demographic.indicators7	0.035	0.1839	0	0	0	513.5529	0	0	
demographic.indicators8	0.0376	0.1903	0	0	0	518.9121	0	0	
demographic.indicators9	0.05	0.2179	0	0	0	532.7047	0	0	
demographic.indicators10	0.0306	0.1722	0	0	0	654.8967	0	0	
demographic.indicators11	0.0409	0.1981	0	0	0	644.2099	0	0	
demographic.indicators12	0.0494	0.2167	0	0	0	603.4005	0	0	
demographic.indicators13	0.0773	0.2671	0	0	1	526.5428	0	0	
demographic.indicators14	0.0486	0.215	0	0	0	603.2207	0	0	
demographic.indicators15	0.0683	0.2522	0	0	1	503.7293	0	0	
demographic.indicators16	0.0679	0.2517	0	0	1	535.1797	0	0	
demographic.indicators17	0.0871	0.282	0	0	1	505.6078	0	0	
demographic.indicators18	0.0645	0.2456	0	0	1	531.996	0	0	
demographic.indicators19	0.0315	0.1748	0	0	0	651.2964	0	0	
demographic.indicators20	0.0344	0.1822	0	0	0	592.7791	0	0	
demographic.indicators21	0.0383	0.192	0	0	0	522.2428	0	0	
demographic.indicators22	0.0486	0.215	0	0	0	486.5741	0	0	
demographic.indicators23	0.0117	0.1075	0	0	0	755.2694	0	0	
demographic.indicators24	0.0152	0.1225	0	0	0	539.6936	0	0	
demographic.indicators25	7.808E-3	0.088	0	0	0	1540.248	0	0	
demographic.indicators26	8.684E-3	0.0928	0	0	0	941.4093	0	0	
demographic.indicators27	6.0233E-3	0.0774	0	0	0	1821.0873	0	0	
demographic.indicators28	6.0453E-3	0.0775	0	0	0	1331.7538	0	0	
demographic.indicators29	5.8553E-3	0.0763	0	0	0	1805.487	0	0	
demographic.indicators30	2.5967E-3	0.0509	0	0	0	4798.5864	0	0	
demographic.indicators31	6.102E-3	0.0779	0	0	0	1630.0047	0	0	
demographic.indicators32	4.896E-3	0.0698	0	0	0	1196.6526	0	0	
demographic.indicators33	6.482E-3	0.0802	0	0	0	658.0696	0	0	
demographic.indicators34	7.2413E-3	0.0848	0	0	0	932.1561	0	0	
demographic.indicators35	9.2187E-3	0.0956	0	0	0	778.1819	0	0	
demographic.indicators36	4.2733E-3	0.0652	0	0	0	2320.4091	0	0	
demographic.indicators37	7.152E-3	0.0843	0	0	0	953.5008	0	0	
demographic.indicators38	6.5047E-3	0.0804	0	0	0	1017.9847	0	0	
demographic.indicators39	7.532E-3	0.0865	0	0	0	929.5278	0	0	
demographic.indicators40	7.4467E-3	0.086	0	0	0	1222.595	0	0	
demographic.indicators41	6.054E-3	0.0776	0	0	0	3343.7057	0	0	
demographic.indicators42	0.0104	0.1012	0	0	0	1031.2467	0	0	
demographic.indicators43	6.5847E-3	0.0809	0	0	0	1708.7465	0	0	
demographic.indicators44	0.0144	0.1192	0	0	0	830.648	0	0	
demographic.indicators45	0.0109	0.1037	0	0	0	1130.0584	0	0	
demographic.indicators46	0.0155	0.1234	0	0	0	752.3128	0	0	
demographic.indicators47	8.4073E-3	0.0913	0	0	0	1861.6634	0	0	
demographic.indicators48	0.0168	0.1287	0	0	0	684.4607	0	0	
demographic.indicators49	0.0151	0.122	0	0	0	915.595	0	0	
demographic.indicators50	0.0243	0.1539	0	0	0	717.5326	0	0	
demographic.indicators51	0.0135	0.1155	0	0	0	898.3395	0	0	
demographic.indicators52	0.0212	0.144	0	0	0	760.1342	0	0	
demographic.indicators53	0.0133	0.1147	0	0	0	1054.8777	0	0	
demographic.indicators54	0.0159	0.1252	0	0	0	954.2733	0	0	
demographic.indicators55	0.012	0.1091	0	0	0	1158.5091	0	0	
demographic.indicators56	0.0216	0.1452	0	0	0	700.8606	0	0	
demographic.indicators57	0.0162	0.1264	0	0	0	1008.1918	0	0	
demographic.indicators58	0.0177	0.1319	0	0	0	816.3157	0	0	
demographic.indicators59	0.0227	0.1488	0	0	0	703.3356	0	0	
demographic.indicators60	0.0157	0.1243	0	0	0	821.6953	0	0	
demographic.indicators61	0.023	0.1499	0	0	0	831.6234	0	0	
